gene;mut_22_GH-mut_29_GH_adjPval;wt_22_GH-wt_29_GH_adjPval
AT1G04093;0,999964783;0,729280651
AT1G19890;0,999964783;0,728995145
AT1G34317;0,999964783;0,728995145
AT1G76000;0,999964783;0,728995145
AT1G09577;0,999964783;0,728849412
AT5G52930;0,999964783;0,728663863
AT1G12064;0,999964783;0,728663863
AT2G24560;0,999964783;0,728663863
AT1G07580;0,999964783;0,728663863
AT2G05615;0,999964783;0,728663863
AT1G04540;0,999964783;0,728110503
AT4G09300;0,999964783;0,728074784
AT1G04953;0,999964783;0,728074784
AT1G55990;0,999964783;0,728074784
AT5G64490;0,999964783;0,727216787
AT1G02040;0,999964783;0,727216787
AT4G19920;0,999964783;0,726921187
AT1G27135;0,999964783;0,726921187
AT1G07485;0,999964783;0,726707562
AT5G10890;0,999964783;0,726431972
AT1G05675;0,999964783;0,726431972
AT1G05747;0,999964783;0,726431972
AT1G07333;0,999964783;0,725727519
AT1G18780;0,999964783;0,725727519
AT1G79900;0,999964783;0,725523771
AT5G50260;0,999964783;0,725523771
AT5G56555;0,635659485;0,725523771
AT5G46595;0,937784453;0,725431112
ATCG01240;0,999964783;0,725400045
AT1G03982;0,999964783;0,725400045
AT1G06340;0,999964783;0,725400045
AT1G15415;0,999964783;0,724896155
AT4G00220;0,999964783;0,724896155
AT1G28500;0,999964783;0,724896155
AT4G06305;0,999964783;0,724804798
AT1G71290;0,999964783;0,724532545
AT1G06583;0,999964783;0,724369613
AT1G05617;0,999964783;0,724069495
AT1G57350;0,999964783;0,724069495
AT5G08805;0,999964783;0,723699879
AT1G16160;0,999964783;0,723609527
AT4G20190;0,999964783;0,723609527
AT3G12160;0,999964783;0,723609527
AT2G08915;0,999964783;0,723609527
AT4G04260;0,999964783;0,723609527
AT1G47540;0,999964783;0,723609527
ATCG00830;0,999964783;0,7235325
AT1G02480;0,999964783;0,7235325
AT1G65681;0,999964783;0,7235325
AT2G06385;0,999964783;0,7235325
AT2G06685;0,999964783;0,722326507
AT1G04833;0,999964783;0,721366058
AT1G42980;0,999964783;0,721366058
AT5G09950;0,999964783;0,721107669
AT3G06220;0,999964783;0,721107669
AT1G33670;0,999964783;0,721107669
AT1G09327;0,999964783;0,721107669
AT1G50100;0,999964783;0,721107669
AT2G06945;0,999964783;0,721107669
AT4G26020;0,999964783;0,720950511
AT1G53035;0,999964783;0,719764751
AT1G06537;0,999964783;0,719764751
AT2G13680;0,999964783;0,719346734
AT1G59077;0,999964783;0,719346734
AT2G07850;0,999964783;0,71867637
AT5G07125;0,999964783;0,717616592
AT1G08170;0,999964783;0,717616592
AT2G07757;0,999964783;0,717616592
AT1G06663;0,999964783;0,717349457
AT1G11990;0,999964783;0,717327983
AT1G05233;0,999964783;0,717043121
AT1G43667;0,999964783;0,717043121
AT1G30135;0,999964783;0,716584382
AT2G44745;0,999964783;0,716470899
AT1G05417;0,999964783;0,716013893
AT1G65670;0,999964783;0,715804784
AT1G07867;0,999964783;0,715268249
AT1G04497;0,999964783;0,715122688
ATMG00780;0,999964783;0,714692457
AT1G05297;0,999964783;0,714692457
AT1G01590;0,999964783;0,714678565
AT4G01380;0,999964783;0,714535469
AT3G06120;0,999964783;0,714347409
AT1G33070;0,999964783;0,714347409
AT1G33030;0,999964783;0,713835073
AT1G05033;0,999964783;0,713381873
AT4G00870;0,999964783;0,71330477
AT2G31083;0,999964783;0,713008854
AT1G05247;0,999964783;0,713008854
AT1G03987;0,999964783;0,712881819
AT1G21340;0,999964783;0,712881819
AT1G55070;0,999964783;0,712881819
AT5G46871;0,928070972;0,712881819
AT3G30730;0,999964783;0,712528578
AT1G24540;0,999964783;0,711910992
AT3G58070;0,999964783;0,711564725
AT1G69940;0,999964783;0,711564725
AT1G33540;0,999964783;0,711301961
AT1G04383;0,999964783;0,711301961
AT1G43320;0,999964783;0,711301961
AT5G50443;0,852926565;0,711301961
AT1G60920;0,999964783;0,711242762
AT1G17670;0,999964783;0,710795627
AT1G56400;0,999964783;0,710795627
AT1G08645;0,999964783;0,71056278
AT4G01760;0,999964783;0,710410054
AT1G05283;0,999964783;0,710161977
AT4G07285;0,999964783;0,710064233
AT3G15420;0,999964783;0,709187751
AT1G64065;0,999964783;0,709187751
AT1G60130;0,999964783;0,709187751
AT1G01450;0,999964783;0,709187751
AT1G03997;0,999964783;0,709187751
AT1G04193;0,999964783;0,709187751
AT1G06750;0,999964783;0,709187751
AT1G13720;0,999964783;0,709187751
AT1G65780;0,999964783;0,709187751
AT5G20860;0,999964783;0,708674422
AT2G32795;0,999964783;0,708674422
AT1G05137;0,999964783;0,708674422
AT1G09717;0,999964783;0,708674422
AT2G06535;0,999964783;0,708674422
AT1G16705;0,999964783;0,708198172
AT4G03460;0,999964783;0,708069838
AT3G01940;0,999964783;0,707982574
AT2G20723;0,999964783;0,707982574
AT5G39493;0,999964783;0,707982574
AT2G05035;0,999964783;0,707982574
AT5G07570;0,999964783;0,70746224
AT3G12890;0,999964783;0,70743992
AT1G04127;0,999964783;0,70743992
AT5G58570;0,999964783;0,707233432
AT1G09653;0,999964783;0,707233432
AT5G61720;0,483683949;0,70700267
AT4G19720;0,999964783;0,706124727
AT1G51055;0,999964783;0,706124727
AT1G09723;0,999964783;0,705921436
AT2G08490;0,999964783;0,705371426
AT5G63730;0,354029186;0,705371426
AT3G22275;0,999964783;0,704985965
AT1G22240;0,999964783;0,704960357
AT1G56225;0,999964783;0,704960357
AT2G01422;0,999964783;0,704960357
AT5G50650;0,834501883;0,704960357
AT4G03330;0,999964783;0,704589332
AT1G70080;0,999964783;0,704589332
AT5G45310;0,999964783;0,703900749
AT1G35150;0,999964783;0,703616143
AT1G09623;0,999964783;0,703402431
AT1G05583;0,999964783;0,70289093
AT1G07653;0,999964783;0,702714905
AT2G37820;0,999964783;0,702610482
AT2G23060;0,999964783;0,702610482
AT2G35637;0,999964783;0,702610482
AT1G05813;0,999964783;0,702610482
AT1G64540;0,999964783;0,702193639
AT3G04825;0,999964783;0,702066524
AT1G62895;0,999964783;0,702066524
AT5G00905;0,999964783;0,702058652
AT2G05410;0,999964783;0,702024418
AT5G05425;0,999964783;0,701860674
AT1G06857;0,999964783;0,701860674
AT1G16770;0,999964783;0,701860674
AT1G28550;0,999964783;0,701860674
AT5G38700;0,999964783;0,700756215
AT1G06547;0,999964783;0,700756215
AT2G09525;0,999964783;0,700756215
AT1G05277;0,999964783;0,700756215
AT5G50490;0,851542672;0,700756215
AT1G13520;0,999964783;0,700480131
AT2G26515;0,999964783;0,700480131
AT2G37555;0,999964783;0,700480131
AT1G02320;0,999964783;0,700480131
AT1G18790;0,999964783;0,700480131
AT1G05637;0,999964783;0,699403802
AT1G22220;0,999964783;0,699209562
AT1G05127;0,999964783;0,699209562
AT1G60380;0,999964783;0,699209562
AT4G02830;0,999964783;0,699138999
AT3G08785;0,999964783;0,699000865
AT1G62060;0,999964783;0,698779143
AT1G09847;0,999964783;0,697739308
AT3G02610;0,999964783;0,697551677
AT5G63390;0,999964783;0,697231105
AT1G11125;0,999964783;0,697231105
AT2G04830;0,999964783;0,697231105
AT1G09307;0,999964783;0,696637096
AT5G63300;0,999964783;0,696625699
AT1G65990;0,999964783;0,696214188
AT2G35035;0,999964783;0,696152801
AT5G54050;0,999964783;0,695801703
AT1G78190;0,999964783;0,695691122
AT1G06327;0,999964783;0,695544741
AT1G09927;0,999964783;0,695386283
AT3G15518;0,999964783;0,695268166
AT1G23610;0,999964783;0,695268166
AT3G27475;0,999964783;0,695016328
AT1G03502;0,999964783;0,695016328
AT1G22420;0,999964783;0,695016328
AT1G42710;0,999964783;0,695016328
AT1G31040;0,999964783;0,694901921
AT5G56960;0,63423314;0,694667013
AT1G20132;0,999964783;0,694208026
AT1G16910;0,999964783;0,694110947
AT1G48910;0,999964783;0,694110947
AT1G08357;0,999964783;0,693874165
AT1G09673;0,999964783;0,69381173
AT1G61940;0,999964783;0,69381173
AT5G43603;0,985665565;0,69381173
AT2G03830;0,999964783;0,693314403
AT2G07885;0,999964783;0,693270724
AT4G11547;0,999964783;0,692946067
AT3G30460;0,999964783;0,692236392
AT5G55090;0,999964783;0,692236392
AT5G50600;0,837468686;0,691999186
AT1G28790;0,999964783;0,691381124
AT1G61165;0,999964783;0,691381124
AT3G03230;0,999964783;0,691037697
AT1G73140;0,999964783;0,690250083
AT1G07557;0,999964783;0,690250083
AT1G09303;0,999964783;0,690250083
AT1G31260;0,999964783;0,690250083
AT2G09540;0,999964783;0,690250083
AT3G04685;0,999964783;0,689967738
AT5G41471;0,999964783;0,689261381
AT5G59940;0,999964783;0,689261381
AT5G60650;0,999964783;0,689261381
AT5G56720;0,999964783;0,689261381
AT1G04333;0,999964783;0,689261381
AT1G04563;0,999964783;0,689261381
AT1G05290;0,999964783;0,689261381
AT1G05537;0,999964783;0,689261381
AT1G08257;0,999964783;0,689261381
AT1G08657;0,999964783;0,689261381
AT1G09267;0,999964783;0,689261381
AT1G09407;0,999964783;0,689261381
AT1G22810;0,999964783;0,689261381
AT1G56890;0,999964783;0,689261381
AT5G43401;0,998303454;0,689261381
AT1G24000;0,999964783;0,68828963
AT1G07553;0,999964783;0,688279661
AT1G34540;0,999964783;0,688279661
AT1G36150;0,999964783;0,688178453
AT1G09493;0,999964783;0,687599527
AT5G56480;0,637601823;0,687599527
AT1G66950;0,999964783;0,686937405
AT3G46400;0,999964783;0,686334733
AT2G08750;0,999964783;0,686334733
AT1G07476;0,999964783;0,686334733
AT1G07517;0,999964783;0,686334733
AT1G07060;0,999964783;0,686008946
AT1G66420;0,999964783;0,686008946
AT1G09047;0,999964783;0,685881861
AT3G45440;0,999964783;0,685498807
AT1G06647;0,999964783;0,685498807
AT1G03395;0,999964783;0,684284906
AT1G18820;0,999964783;0,684284906
AT2G07000;0,999964783;0,684284906
AT3G61090;0,999964783;0,68394757
AT4G09840;0,999964783;0,68394757
AT1G08387;0,999964783;0,68394757
AT1G09603;0,999964783;0,68394757
AT1G19390;0,999964783;0,683106297
AT1G27461;0,999964783;0,682343029
AT1G04197;0,999964783;0,681534893
AT5G57123;0,999964783;0,681534893
AT1G08177;0,999964783;0,681534893
AT1G30170;0,999964783;0,681534893
AT1G52810;0,999964783;0,681534893
AT2G21655;0,999964783;0,681534893
AT2G22290;0,999964783;0,681534893
AT2G24380;0,999964783;0,681534893
AT5G44316;0,974609038;0,681534893
AT5G46820;0,932820202;0,681534893
AT5G54460;0,708105363;0,681534893
AT3G16390;0,999964783;0,677976232
AT3G61920;0,999964783;0,677976232
AT2G20700;0,999964783;0,677976232
AT1G30757;0,999964783;0,677976232
AT5G64690;0,999964783;0,677976232
AT1G06403;0,999964783;0,677976232
AT1G34560;0,999964783;0,677976232
AT2G09020;0,999964783;0,677976232
AT5G48280;0,913808138;0,677976232
ATCG01260;0,096124369;0,677753937
AT1G09387;0,999964783;0,677267936
AT1G21529;0,999964783;0,677267936
AT1G43310;0,999964783;0,677267936
AT2G09240;0,999964783;0,677267936
AT5G45830;0,999964783;0,677253174
AT3G08585;0,999964783;0,677253174
AT3G46650;0,999964783;0,676870643
AT1G05333;0,999964783;0,676870643
AT3G13437;0,999964783;0,676655797
AT4G36740;0,999964783;0,676655797
AT1G06963;0,999964783;0,676623444
AT1G08643;0,999964783;0,676360559
AT1G33820;0,999964783;0,676281967
AT1G34820;0,999964783;0,675968461
AT1G35440;0,999964783;0,675968461
AT1G67148;0,999964783;0,675968461
AT1G35353;0,999964783;0,675609622
AT1G32280;0,999964783;0,674832424
AT1G52530;0,999964783;0,674822781
AT1G04807;0,999964783;0,674751204
AT2G08160;0,999964783;0,674708062
AT4G30540;0,999964783;0,673867055
AT1G04873;0,999964783;0,673867055
AT3G16980;0,999964783;0,673866978
AT1G25270;0,999964783;0,673866978
AT2G09895;0,999964783;0,673866978
AT1G63630;0,999964783;0,673148197
AT1G52560;0,999964783;0,672537166
AT1G29870;0,999964783;0,672537166
AT1G31490;0,999964783;0,672537166
AT1G58936;0,999964783;0,672537166
AT2G39782;0,999964783;0,672537166
AT5G66335;0,179538273;0,672511337
AT3G14460;0,999964783;0,672357617
AT1G43415;0,999964783;0,672357617
AT3G05355;0,999964783;0,672014962
AT1G26420;0,999964783;0,672014962
AT1G73805;0,999964783;0,672014962
AT2G10930;0,999964783;0,672014962
AT1G05817;0,999964783;0,672014962
AT1G79300;0,999964783;0,672014962
AT2G04137;0,999964783;0,671907967
AT3G09775;0,999964783;0,671783154
AT1G30814;0,999964783;0,671783154
AT1G37010;0,999964783;0,671783154
AT2G27507;0,999964783;0,671783154
AT5G53230;0,753073226;0,671783154
AT3G45660;0,999964783;0,671219366
AT1G04493;0,999964783;0,671219366
AT1G08743;0,999964783;0,671219366
AT1G06540;0,999964783;0,670595475
AT2G01379;0,999964783;0,670595475
AT5G50800;0,999964783;0,669673448
AT1G26600;0,999964783;0,669673448
AT1G05323;0,999964783;0,669673448
AT1G31530;0,999964783;0,669673448
AT4G12410;0,999964783;0,669555605
AT1G20790;0,999964783;0,669555605
AT3G07925;0,999964783;0,66873406
AT1G05717;0,999964783;0,668685363
AT5G25210;0,999964783;0,668287998
AT5G53870;0,999964783;0,667984918
AT3G61035;0,999964783;0,667984918
AT5G04215;0,999964783;0,667984918
AT1G06043;0,999964783;0,667984918
AT1G07733;0,999964783;0,667984918
AT1G45238;0,999964783;0,667984918
AT1G04927;0,999964783;0,66792264
AT2G07661;0,999964783;0,667394561
AT2G07714;0,999964783;0,667319261
AT1G07593;0,999964783;0,667117438
AT3G58150;0,999964783;0,666993981
AT5G21080;0,999964783;0,666993981
AT1G73190;0,999964783;0,666993981
AT1G04733;0,999964783;0,666756485
AT1G36340;0,999964783;0,666066452
AT3G49930;0,999964783;0,665337273
AT3G55515;0,999964783;0,665337273
AT2G25150;0,999964783;0,665337273
AT5G10210;0,999964783;0,665337273
AT3G01570;0,999964783;0,665337273
AT3G59510;0,999964783;0,665337273
AT5G66110;0,999964783;0,665337273
AT1G52770;0,999964783;0,665337273
AT1G04443;0,999964783;0,665337273
AT1G05263;0,999964783;0,665337273
AT1G14800;0,999964783;0,665337273
AT1G26773;0,999964783;0,665337273
AT1G52580;0,999964783;0,665337273
AT2G21400;0,999964783;0,665337273
AT1G51330;0,999964783;0,665160828
AT5G01150;0,999964783;0,664737278
AT1G23680;0,999964783;0,664737278
AT1G08787;0,999964783;0,664491308
AT5G65015;0,271336895;0,664108093
AT3G59230;0,999964783;0,663365144
AT1G05687;0,999964783;0,663365144
AT2G12170;0,999964783;0,662760119
AT3G61897;0,999964783;0,662760119
AT5G65225;0,999964783;0,662760119
AT2G07777;0,999964783;0,662760119
AT1G08713;0,999964783;0,662760119
AT1G12180;0,999964783;0,662760119
AT1G48730;0,999964783;0,662760119
AT5G51480;0,797903883;0,662760119
AT1G24660;0,999964783;0,662194254
AT5G63230;0,367233726;0,662194254
AT1G66440;0,999964783;0,661743204
AT4G34550;0,999964783;0,661743148
AT3G59710;0,999964783;0,661243673
AT2G21610;0,999964783;0,661243673
AT1G14500;0,999964783;0,661243673
AT5G47470;0,999964783;0,660782283
AT1G06517;0,999964783;0,660782283
AT1G07100;0,999964783;0,660782283
AT1G18020;0,999964783;0,660782283
AT1G67328;0,999964783;0,660501936
AT1G09883;0,999964783;0,660501936
AT1G47765;0,999964783;0,660501936
AT1G36950;0,999964783;0,660364422
AT4G39790;0,999964783;0,659783554
AT1G35181;0,999964783;0,659783554
AT2G07415;0,999964783;0,659783554
AT3G08595;0,999964783;0,659752647
AT5G49130;0,999964783;0,659752647
AT1G01700;0,999964783;0,659752647
AT3G44440;0,999964783;0,659752647
AT4G01500;0,999964783;0,659752647
AT5G07880;0,999964783;0,659752647
AT1G06973;0,999964783;0,659752647
AT1G07947;0,999964783;0,659752647
AT1G09337;0,999964783;0,659752647
AT1G70645;0,999964783;0,659752647
AT1G71002;0,999964783;0,659752647
AT2G06505;0,999964783;0,659752647
AT2G21235;0,999964783;0,659752647
AT3G48660;0,999964783;0,659706854
AT3G02485;0,999964783;0,659706854
AT1G04370;0,999964783;0,659706854
AT1G04533;0,999964783;0,659706854
AT1G05420;0,999964783;0,657843645
AT1G50830;0,999964783;0,657843645
AT1G26798;0,999964783;0,657843645
AT2G12480;0,999964783;0,657843645
AT5G61470;0,489434044;0,657508813
AT3G27620;0,999964783;0,657416665
AT1G08337;0,999964783;0,657416665
AT1G09363;0,999964783;0,657416665
AT1G20130;0,999964783;0,657416665
AT1G32970;0,999964783;0,657416665
AT5G43480;0,99497868;0,657416665
AT1G29071;0,999964783;0,656439463
AT1G16490;0,999964783;0,656439463
AT1G79100;0,999964783;0,655895855
AT1G04283;0,999964783;0,655895855
AT1G06057;0,999964783;0,655895855
AT5G12340;0,999964783;0,655700516
AT1G32420;0,999964783;0,654706958
AT3G02435;0,999964783;0,653920049
AT1G03880;0,999964783;0,653761817
AT1G06883;0,999964783;0,653408016
AT1G12540;0,999964783;0,65288263
AT3G05327;0,999964783;0,652816294
AT1G25145;0,999964783;0,652816294
AT5G25470;0,999964783;0,652471336
AT2G02515;0,999964783;0,651196514
AT1G30795;0,999964783;0,6507983
AT1G44191;0,999964783;0,6507983
AT2G02490;0,999964783;0,6507983
AT1G63005;0,999964783;0,650488303
AT2G38900;0,999964783;0,650488303
AT5G65165;0,2486849;0,650488303
AT1G50745;0,999964783;0,650231341
AT1G07663;0,999964783;0,650231341
AT5G46990;0,92077724;0,650065752
AT1G69480;0,999964783;0,649836885
AT1G16590;0,999964783;0,649836885
AT3G63375;0,999964783;0,649836885
AT5G23000;0,999964783;0,649836885
AT1G73700;0,999964783;0,649836885
AT1G05047;0,999964783;0,649836885
AT1G05920;0,999964783;0,649836885
AT1G06003;0,999964783;0,649836885
AT1G06507;0,999964783;0,649836885
AT1G07527;0,999964783;0,649836885
AT1G07813;0,999964783;0,649836885
AT1G08947;0,999964783;0,649836885
AT1G09110;0,999964783;0,649836885
AT1G54217;0,999964783;0,649836885
AT1G75970;0,999964783;0,649836885
AT5G44940;0,960247344;0,649836885
AT5G45230;0,959366362;0,649836885
AT1G73220;0,999964783;0,649740781
AT1G17615;0,999964783;0,649740781
AT2G25297;0,999964783;0,649740781
AT1G17665;0,999964783;0,649608765
AT2G17470;0,999964783;0,649608765
AT1G08005;0,999964783;0,649608765
AT3G05945;0,999964783;0,649608765
AT3G27940;0,999964783;0,649534103
AT4G01190;0,999964783;0,649534103
AT1G21695;0,999964783;0,648782881
AT2G07505;0,999964783;0,648782881
AT1G49150;0,999964783;0,648774886
AT1G49225;0,999964783;0,64858089
AT1G30455;0,999964783;0,64858089
AT1G74130;0,999964783;0,648504577
AT1G09683;0,999964783;0,648265807
AT1G19464;0,999964783;0,647973122
AT5G44850;0,960247344;0,647973122
AT3G32040;0,999964783;0,647220455
AT5G51190;0,999964783;0,647220455
AT3G13403;0,999964783;0,647220455
AT2G35200;0,999964783;0,647220455
AT1G76650;0,999964783;0,647220455
AT3G04330;0,999964783;0,647220455
AT1G05003;0,999964783;0,647220455
AT1G10980;0,999964783;0,647220455
AT5G66340;0,175777315;0,647220455
AT5G44950;0,960247344;0,647163027
AT1G23145;0,999964783;0,647030648
AT3G02410;0,999964783;0,647029145
AT5G47170;0,999964783;0,647029145
AT1G06357;0,999964783;0,647029145
AT1G08057;0,999964783;0,647029145
AT5G49600;0,890027085;0,647029145
AT1G02965;0,999964783;0,646545851
AT1G15405;0,999964783;0,646545851
AT1G15757;0,999964783;0,646545851
AT1G06225;0,999964783;0,645390931
AT5G01480;0,999964783;0,645299176
AT1G08673;0,999964783;0,644510339
AT4G07975;0,999964783;0,64432686
AT1G09453;0,999964783;0,64432686
AT1G06323;0,999964783;0,64432686
AT5G39090;0,999964783;0,644254881
AT5G48170;0,999964783;0,644254881
AT2G38823;0,999964783;0,644254881
AT3G19002;0,999964783;0,644254881
AT3G01700;0,999964783;0,644254881
AT3G61028;0,999964783;0,644254881
AT4G38870;0,999964783;0,644254881
AT1G21651;0,999964783;0,644254881
AT2G06645;0,999964783;0,644254881
AT5G62780;0,412228388;0,644254881
AT5G46085;0,999964783;0,644239785
AT1G23985;0,999964783;0,644239785
AT5G43840;0,999964783;0,64383221
AT2G05050;0,999964783;0,64383221
AT2G07752;0,999964783;0,64383221
AT1G51035;0,999964783;0,643340865
AT1G09823;0,999964783;0,642336174
AT5G46090;0,999964783;0,64198328
AT2G04075;0,999964783;0,641857116
AT1G56870;0,999964783;0,641762397
AT5G54745;0,708105363;0,641762397
AT1G55290;0,999964783;0,641592953
AT3G50810;0,999964783;0,641592953
AT1G26799;0,999964783;0,641592953
AT4G06980;0,999964783;0,640481246
AT1G57750;0,999964783;0,640481246
AT1G43680;0,999964783;0,640481246
AT1G49435;0,999964783;0,640481246
AT2G04975;0,999964783;0,640481246
AT3G07490;0,999964783;0,640305779
AT1G09180;0,999964783;0,640193747
AT1G77960;0,999964783;0,640059219
AT1G35400;0,999964783;0,639145139
AT5G52290;0,999964783;0,638784359
AT4G14380;0,999964783;0,638323127
AT1G60410;0,999964783;0,638323127
